"state","puma2k","cbsa","stab","cbsaname15","PUMA2kName","pop10","afact"
"FIPS state","puma2k","CBSA current as of CBSAyr","State Postal Code","2015 CBSA Name","PUMA 2K Name","Total Pop, 2010 census","puma2k to cbsa alloc factor"
"16","00200","34140","ID","Moscow, ID (Micro)","1600200",37244,0.353 
"16","00300"," ","ID"," ","1600300",13286,0.064 
"16","00300","26820","ID","Idaho Falls, ID (Metro)","1600300",133265,0.642 
"16","00300","27220","ID","Jackson, WY-ID (Micro)","1600300",10170,0.049 
"16","00300","39940","ID","Rexburg, ID (Micro)","1600300",50778,0.245 
"16","00400"," ","ID"," ","1600400",24036,0.221 
"16","00400","14260","ID","Boise City, ID (Metro)","1600400",35273,0.324 
"16","00400","34300","ID","Mountain Home, ID (Micro)","1600400",27038,0.248 
"16","00400","36620","ID","Ontario, OR-ID (Micro)","1600400",22623,0.208 
"16","00500","14260","ID","Boise City, ID (Metro)","1600500",188923,1 
"16","00600","14260","ID","Boise City, ID (Metro)","1600600",193280,1 
"16","00700","14260","ID","Boise City, ID (Metro)","1600700",199085,1 
"16","00800"," ","ID"," ","1600800",15464,0.083 
"16","00800","15420","ID","Burley, ID (Micro)","1600800",43021,0.232 
"16","00800","25200","ID","Hailey, ID (Micro)","1600800",27701,0.149 
"16","00800","46300","ID","Twin Falls, ID (Micro)","1600800",99604,0.536 
"16","00900"," ","ID"," ","1600900",25052,0.151 
"16","00900","13940","ID","Blackfoot, ID (Micro)","1600900",45607,0.274 
"16","00900","30860","ID","Logan, UT-ID (Metro)","1600900",12786,0.077 
"16","00900","38540","ID","Pocatello, ID (Metro)","1600900",82839,0.498 
"17","00101"," ","IL"," ","1700101",38065,0.367 
"17","00101","19340","IL","Davenport-Moline-Rock Island, IA-IL (Metro)","1700101",7127,0.069 
"17","00101","44580","IL","Sterling, IL (Micro)","1700101",58498,0.564 
"17","00102","19340","IL","Davenport-Moline-Rock Island, IA-IL (Metro)","1700102",100520,1 
"17","00103","19340","IL","Davenport-Moline-Rock Island, IA-IL (Metro)","1700103",106819,1 
"17","00200"," ","IL"," ","1700200",17707,0.156 
"17","00200","15460","IL","Burlington, IA-IL (Micro)","1700200",7331,0.064 
"17","00200","15900","IL","Canton, IL (Micro)","1700200",37069,0.326 
"17","00200","22800","IL","Fort Madison-Keokuk, IA-IL-MO (Micro)","1700200",19104,0.168 
"17","00200","31380","IL","Macomb, IL (Micro)","1700200",32612,0.287 
"17","00300"," ","IL"," ","1700300",45577,0.404 
"17","00300","39500","IL","Quincy, IL-MO (Micro)","1700300",67103,0.596 
"17","00400"," ","IL"," ","1700400",27528,0.227 
"17","00400","27300","IL","Jacksonville, IL (Micro)","1700400",40902,0.337 
"17","00400","41180","IL","St. Louis, MO-IL (Metro)","1700400",52854,0.436 
"17","00500"," ","IL"," ","1700500",52244,0.501 
"17","00500","20820","IL","Effingham, IL (Micro)","1700500",34242,0.328 
"17","00500","41180","IL","St. Louis, MO-IL (Metro)","1700500",17768,0.17 
"17","00600"," ","IL"," ","1700600",38556,0.373 
"17","00600","16660","IL","Charleston-Mattoon, IL (Micro)","1700600",64921,0.627 
"17","00700"," ","IL"," ","1700700",109491,1 
"17","00800"," ","IL"," ","1700800",117633,0.833 
"17","00800","16020","IL","Cape Girardeau, MO-IL (Metro)","1700800",8238,0.058 
"17","00800","37140","IL","Paducah, KY-IL (Micro)","1700800",15429,0.109 
"17","00900"," ","IL"," ","1700900",61911,0.328 
"17","00900","16060","IL","Carbondale-Marion, IL (Metro)","1700900",126575,0.672 
"17","01000"," ","IL"," ","1701000",48192,0.381 
"17","01000","16460","IL","Centralia, IL (Micro)","1701000",39437,0.312 
"17","01000","34500","IL","Mount Vernon, IL (Micro)","1701000",38827,0.307 
"17","01101","41180","IL","St. Louis, MO-IL (Metro)","1701101",182535,1 
"17","01102","41180","IL","St. Louis, MO-IL (Metro)","1701102",158240,1 
"17","01201","41180","IL","St. Louis, MO-IL (Metro)","1701201",114625,1 
"17","01202","41180","IL","St. Louis, MO-IL (Metro)","1701202",177642,1 
"17","01300","44100","IL","Springfield, IL (Metro)","1701300",113022,1 
"17","01400","30660","IL","Lincoln, IL (Micro)","1701400",30305,0.238 
"17","01400","44100","IL","Springfield, IL (Metro)","1701400",97148,0.762 
"17","01500","19500","IL","Decatur, IL (Metro)","1701500",110768,1 
"17","01600"," ","IL"," ","1701600",37209,0.353 
"17","01600","14010","IL","Bloomington, IL (Metro)","1701600",16561,0.157 
"17","01600","16580","IL","Champaign-Urbana, IL (Metro)","1701600",16729,0.159 
"17","01600","45380","IL","Taylorville, IL (Micro)","1701600",34800,0.33 
"17","01700","37900","IL","Peoria, IL (Metro)","1701700",112547,1 
"17","01800","37900","IL","Peoria, IL (Metro)","1701800",112611,1 
"17","01900","37900","IL","Peoria, IL (Metro)","1701900",135394,1 
"17","02000","14010","IL","Bloomington, IL (Metro)","1702000",169572,1 
"17","02100","16580","IL","Champaign-Urbana, IL (Metro)","1702100",201081,1 
"17","02200"," ","IL"," ","1702200",29718,0.181 
"17","02200","16580","IL","Champaign-Urbana, IL (Metro)","1702200",14081,0.086 
"17","02200","19180","IL","Danville, IL (Metro)","1702200",81625,0.497 
"17","02200","38700","IL","Pontiac, IL (Micro)","1702200",38950,0.237 
"17","02300","28100","IL","Kankakee, IL (Metro)","1702300",113449,1 
"17","02400","36860","IL","Ottawa-Peru, IL (Micro)","1702400",113924,1 
"17","02500","23660","IL","Galesburg, IL (Micro)","1702500",52919,0.47 
"17","02500","36860","IL","Ottawa-Peru, IL (Micro)","1702500",40984,0.364 
"17","02500","37900","IL","Peoria, IL (Metro)","1702500",18634,0.166 
"17","02600","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1702600",105160,0.745 
"17","02600","19940","IL","Dixon, IL (Micro)","1702600",36031,0.255 
"17","02700","23300","IL","Freeport, IL (Micro)","1702700",47711,0.471 
"17","02700","40300","IL","Rochelle, IL (Micro)","1702700",53497,0.529 
"17","02800","40420","IL","Rockford, IL (Metro)","1702800",149280,1 
"17","02900","40420","IL","Rockford, IL (Metro)","1702900",200151,1 
"17","03001","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703001",120828,1 
"17","03002","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703002",141503,1 
"17","03003","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703003",165089,1 
"17","03004","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703004",129503,1 
"17","03005","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703005",146149,1 
"17","03006","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703006",235693,1 
"17","03101","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703101",148257,1 
"17","03102","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703102",133389,1 
"17","03103","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703103",196394,1 
"17","03104","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703104",249583,1 
"17","03201","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703201",212834,1 
"17","03202","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703202",117067,1 
"17","03203","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703203",116268,1 
"17","03204","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703204",146795,1 
"17","03205","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703205",123449,1 
"17","03206","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703206",200511,1 
"17","03301","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703301",104268,1 
"17","03302","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703302",134243,1 
"17","03303","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703303",231190,1 
"17","03304","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703304",124012,1 
"17","03305","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703305",109749,1 
"17","03401","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703401",126645,1 
"17","03402","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703402",230826,1 
"17","03403","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703403",248520,1 
"17","03404","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703404",222477,1 
"17","03405","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703405",235835,1 
"17","03406","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703406",117566,1 
"17","03407","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703407",178470,1 
"17","03408","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703408",192426,1 
"17","03409","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703409",152460,1 
"17","03410","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703410",173605,1 
"17","03411","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703411",173435,1 
"17","03412","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703412",109799,1 
"17","03413","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703413",169326,1 
"17","03414","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703414",167649,1 
"17","03501","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703501",167874,1 
"17","03502","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703502",158484,1 
"17","03503","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703503",143302,1 
"17","03504","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703504",141297,1 
"17","03505","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703505",128457,1 
"17","03506","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703506",156288,1 
"17","03507","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703507",98514,1 
"17","03508","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703508",130803,1 
"17","03509","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703509",219299,1 
"17","03510","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703510",186038,1 
"17","03511","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703511",115057,1 
"17","03512","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703512",164118,1 
"17","03513","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703513",204638,1 
"17","03514","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703514",104200,1 
"17","03515","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703515",149565,1 
"17","03516","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703516",141395,1 
"17","03517","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703517",102738,1 
"17","03518","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703518",88066,1 
"17","03519","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1703519",95503,1 
"18","00100","16980","IN","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1800100",80294,1 
"18","00201","16980","IN","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1800201",115525,1 
"18","00202","16980","IN","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1800202",170048,1 
"18","00203","16980","IN","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1800203",130138,1 
"18","00300","16980","IN","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1800300",164343,1 
"18","00400","33140","IN","Michigan City-La Porte, IN (Metro)","1800400",111467,1 
"18","00500","43780","IN","South Bend-Mishawaka, IN-MI (Metro)","1800500",98946,1 
"18","00600","43780","IN","South Bend-Mishawaka, IN-MI (Metro)","1800600",167985,1 
"18","00700","21140","IN","Elkhart-Goshen, IN (Metro)","1800700",197559,1 
"18","00800"," ","IN"," ","1800800",37128,0.231 
"18","00800","11420","IN","Angola, IN (Micro)","1800800",34185,0.212 
"18","00800","12140","IN","Auburn, IN (Micro)","1800800",42223,0.262 
"18","00800","28340","IN","Kendallville, IN (Micro)","1800800",47536,0.295 
"18","00900","23060","IN","Fort Wayne, IN (Metro)","1800900",196650,1 
"18","01000","23060","IN","Fort Wayne, IN (Metro)","1801000",158679,1 
"18","01100","19540","IN","Decatur, IN (Micro)","1801100",34374,0.26 
"18","01100","23060","IN","Fort Wayne, IN (Metro)","1801100",60928,0.46 
"18","01100","26540","IN","Huntington, IN (Micro)","1801100",37124,0.28 
"18","01200","38500","IN","Plymouth, IN (Micro)","1801200",47051,0.378 
"18","01200","47700","IN","Warsaw, IN (Micro)","1801200",77358,0.622 
"18","01300"," ","IN"," ","1801300",57601,0.547 
"18","01300","16980","IN","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","1801300",47722,0.453 
"18","01400"," ","IN"," ","1801400",50391,0.429 
"18","01400","18820","IN","Crawfordsville, IN (Micro)","1801400",38124,0.324 
"18","01400","29200","IN","Lafayette-West Lafayette, IN (Metro)","1801400",29009,0.247 
"18","01500","30900","IN","Logansport, IN (Micro)","1801500",38966,0.358 
"18","01500","37940","IN","Peru, IN (Micro)","1801500",36903,0.339 
"18","01500","47340","IN","Wabash, IN (Micro)","1801500",32888,0.302 
"18","01600"," ","IN"," ","1801600",34019,0.327 
"18","01600","19540","IN","Decatur, IN (Micro)","1801600",13,0 
"18","01600","31980","IN","Marion, IN (Micro)","1801600",70061,0.673 
"18","01700"," ","IN"," ","1801700",15936,0.161 
"18","01700","29020","IN","Kokomo, IN (Metro)","1801700",82752,0.839 
"18","01800","23140","IN","Frankfort, IN (Micro)","1801800",33224,0.161 
"18","01800","29200","IN","Lafayette-West Lafayette, IN (Metro)","1801800",172780,0.839 
"18","01901","26900","IN","Indianapolis-Carmel-Anderson, IN (Metro)","1801901",165686,1 
"18","01902","26900","IN","Indianapolis-Carmel-Anderson, IN (Metro)","1801902",165523,1 
"18","02001","26900","IN","Indianapolis-Carmel-Anderson, IN (Metro)","1802001",124099,1 
"18","02002","26900","IN","Indianapolis-Carmel-Anderson, IN (Metro)","1802002",121975,1 
"18","02100","34620","IN","Muncie, IN (Metro)","1802100",117671,1 
"18","02200"," ","IN"," ","1802200",26171,0.181 
"18","02200","35220","IN","New Castle, IN (Micro)","1802200",49462,0.342 
"18","02200","39980","IN","Richmond, IN (Micro)","1802200",68917,0.477 
"18","02301","26900","IN","Indianapolis-Carmel-Anderson, IN (Metro)","1802301",118447,1 
"18","02302","26900","IN","Indianapolis-Carmel-Anderson, IN (Metro)","1802302",100739,1 
"18","02303","26900","IN","Indianapolis-Carmel-Anderson, IN (Metro)","1802303",109205,1 
"18","02304","26900","IN","Indianapolis-Carmel-Anderson, IN (Metro)","1802304",136828,1 
"18","02305","26900","IN","Indianapolis-Carmel-Anderson, IN (Metro)","1802305",142787,1 
"18","02306","26900","IN","Indianapolis-Carmel-Anderson, IN (Metro)","1802306",154027,1 
"18","02307","26900","IN","Indianapolis-Carmel-Anderson, IN (Metro)","1802307",141360,1 
"18","02400","26900","IN","Indianapolis-Carmel-Anderson, IN (Metro)","1802400",139654,1 
"18","02500","26900","IN","Indianapolis-Carmel-Anderson, IN (Metro)","1802500",214342,1 
"18","02600"," ","IN"," ","1802600",50504,0.459 
"18","02600","14020","IN","Bloomington, IN (Metro)","1802600",21575,0.196 
"18","02600","26900","IN","Indianapolis-Carmel-Anderson, IN (Metro)","1802600",37963,0.345 
"18","02700","45460","IN","Terre Haute, IN (Metro)","1802700",150950,1 
"18","02800"," ","IN"," ","1802800",10334,0.101 
"18","02800","45460","IN","Terre Haute, IN (Metro)","1802800",21475,0.211 
"18","02800","47180","IN","Vincennes, IN (Micro)","1802800",38440,0.377 
"18","02800","47780","IN","Washington, IN (Micro)","1802800",31648,0.311 
"18","02900","14020","IN","Bloomington, IN (Metro)","1802900",137973,1 
"18","03000","18020","IN","Columbus, IN (Metro)","1803000",76794,0.571 
"18","03000","26900","IN","Indianapolis-Carmel-Anderson, IN (Metro)","1803000",15242,0.113 
"18","03000","42980","IN","Seymour, IN (Micro)","1803000",42376,0.315 
"18","03100"," ","IN"," ","1803100",40479,0.32 
"18","03100","17140","IN","Cincinnati, OH-KY-IN (Metro)","1803100",7516,0.059 
"18","03100","18220","IN","Connersville, IN (Micro)","1803100",24277,0.192 
"18","03100","24700","IN","Greensburg, IN (Micro)","1803100",25740,0.203 
"18","03100","35860","IN","North Vernon, IN (Micro)","1803100",28525,0.225 
"18","03200"," ","IN"," ","1803200",39431,0.308 
"18","03200","17140","IN","Cincinnati, OH-KY-IN (Metro)","1803200",56175,0.439 
"18","03200","31500","IN","Madison, IN (Micro)","1803200",32428,0.253 
"18","03300","31140","IN","Louisville/Jefferson County, KY-IN (Metro)","1803300",134413,1 
"18","03400","31140","IN","Louisville/Jefferson County, KY-IN (Metro)","1803400",113942,1 
"18","03500"," ","IN"," ","1803500",30553,0.291 
"18","03500","13260","IN","Bedford, IN (Micro)","1803500",46134,0.44 
"18","03500","14020","IN","Bloomington, IN (Metro)","1803500",1,0 
"18","03500","31140","IN","Louisville/Jefferson County, KY-IN (Metro)","1803500",28262,0.269 
"18","03600"," ","IN"," ","1803600",73793,0.574 
"18","03600","27540","IN","Jasper, IN (Micro)","1803600",54734,0.426 
"18","03700","21780","IN","Evansville, IN-KY (Metro)","1803700",116189,1 
"18","03800","21780","IN","Evansville, IN-KY (Metro)","1803800",149113,1 
"19","00100"," ","IA"," ","1900100",85868,0.616 
"19","00100","43980","IA","Spencer, IA (Micro)","1900100",16667,0.12 
"19","00100","44020","IA","Spirit Lake, IA (Micro)","1900100",16667,0.12 
"19","00100","44740","IA","Storm Lake, IA (Micro)","1900100",20260,0.145 
"19","00200"," ","IA"," ","1900200",75509,0.593 
"19","00200","32380","IA","Mason City, IA (Micro)","1900200",51749,0.407 
"19","00300"," ","IA"," ","1900300",132225,0.783 
"19","00300","47940","IA","Waterloo-Cedar Falls, IA (Metro)","1900300",36729,0.217 
"19","00400","47940","IA","Waterloo-Cedar Falls, IA (Metro)","1900400",131090,1 
"19","00500"," ","IA"," ","1900500",56111,0.282 
"19","00500","17540","IA","Clinton, IA (Micro)","1900500",49116,0.247 
"19","00500","20220","IA","Dubuque, IA (Metro)","1900500",93653,0.471 
"19","00600"," ","IA"," ","1900600",70570,0.393 
"19","00600","16300","IA","Cedar Rapids, IA (Metro)","1900600",46714,0.26 
"19","00600","26980","IA","Iowa City, IA (Metro)","1900600",21704,0.121 
"19","00600","32260","IA","Marshalltown, IA (Micro)","1900600",40648,0.226 
"19","00700","26980","IA","Iowa City, IA (Metro)","1900700",130882,1 
"19","00800","16300","IA","Cedar Rapids, IA (Metro)","1900800",211226,1 
"19","00900"," ","IA"," ","1900900",55697,0.594 
"19","00900","22700","IA","Fort Dodge, IA (Micro)","1900900",38013,0.406 
"19","01000"," ","IA"," ","1901000",71305,0.557 
"19","01000","16140","IA","Carroll, IA (Micro)","1901000",20816,0.163 
"19","01000","19780","IA","Des Moines-West Des Moines, IA (Metro)","1901000",10954,0.086 
"19","01000","43580","IA","Sioux City, IA-NE-SD (Metro)","1901000",24986,0.195 
"19","01100","43580","IA","Sioux City, IA-NE-SD (Metro)","1901100",102172,1 
"19","01200"," ","IA"," ","1901200",60236,0.328 
"19","01200","36540","IA","Omaha-Council Bluffs, NE-IA (Metro)","1901200",123145,0.672 
"19","01300"," ","IA"," ","1901300",107675,0.563 
"19","01300","21840","IA","Fairfield, IA (Micro)","1901300",16843,0.088 
"19","01300","36820","IA","Oskaloosa, IA (Micro)","1901300",22381,0.117 
"19","01300","36900","IA","Ottumwa, IA (Micro)","1901300",44378,0.232 
"19","01400","19780","IA","Des Moines-West Des Moines, IA (Metro)","1901400",202714,1 
"19","01500","19780","IA","Des Moines-West Des Moines, IA (Metro)","1901500",227926,1 
"19","01600","11180","IA","Ames, IA (Metro)","1901600",89542,0.492 
"19","01600","14340","IA","Boone, IA (Micro)","1901600",26306,0.145 
"19","01600","19780","IA","Des Moines-West Des Moines, IA (Metro)","1901600",66135,0.363 
"19","01700","19780","IA","Des Moines-West Des Moines, IA (Metro)","1901700",61904,0.469 
"19","01700","35500","IA","Newton, IA (Micro)","1901700",36842,0.279 
"19","01700","37800","IA","Pella, IA (Micro)","1901700",33309,0.252 
"19","01800"," ","IA"," ","1901800",31532,0.21 
"19","01800","15460","IA","Burlington, IA-IL (Micro)","1901800",40325,0.268 
"19","01800","22800","IA","Fort Madison-Keokuk, IA-IL-MO (Micro)","1901800",35862,0.238 
"19","01800","34700","IA","Muscatine, IA (Micro)","1901800",42745,0.284 
"19","01900","19340","IA","Davenport-Moline-Rock Island, IA-IL (Metro)","1901900",165224,1 
"20","00100"," ","KS"," ","2000100",68381,0.706 
"20","00100","25700","KS","Hays, KS (Micro)","2000100",28452,0.294 
"20","00200"," ","KS"," ","2000200",39500,0.39 
"20","00200","41460","KS","Salina, KS (Micro)","2000200",61697,0.61 
"20","00300"," ","KS"," ","2000300",44329,0.259 
"20","00300","27920","KS","Junction City, KS (Micro)","2000300",34362,0.2 
"20","00300","31740","KS","Manhattan, KS (Metro)","2000300",92719,0.541 
"20","00400"," ","KS"," ","2000400",20162,0.131 
"20","00400","11860","KS","Atchison, KS (Micro)","2000400",16924,0.11 
"20","00400","28140","KS","Kansas City, MO-KS (Metro)","2000400",76227,0.495 
"20","00400","41140","KS","St. Joseph, MO-KS (Metro)","2000400",7945,0.052 
"20","00400","45820","KS","Topeka, KS (Metro)","2000400",32588,0.212 
"20","00500","28140","KS","Kansas City, MO-KS (Metro)","2000500",157505,1 
"20","00601","28140","KS","Kansas City, MO-KS (Metro)","2000601",156774,1 
"20","00602","28140","KS","Kansas City, MO-KS (Metro)","2000602",101728,1 
"20","00603","28140","KS","Kansas City, MO-KS (Metro)","2000603",149840,1 
"20","00604","28140","KS","Kansas City, MO-KS (Metro)","2000604",135837,1 
"20","00700","28140","KS","Kansas City, MO-KS (Metro)","2000700",32787,0.228 
"20","00700","29940","KS","Lawrence, KS (Metro)","2000700",110826,0.772 
"20","00800","45820","KS","Topeka, KS (Metro)","2000800",177934,1 
"20","00900"," ","KS"," ","2000900",30740,0.27 
"20","00900","21380","KS","Emporia, KS (Micro)","2000900",33690,0.296 
"20","00900","36840","KS","Ottawa, KS (Micro)","2000900",25992,0.228 
"20","00900","45820","KS","Topeka, KS (Metro)","2000900",23348,0.205 
"20","01000"," ","KS"," ","2001000",10083,0.097 
"20","01000","26740","KS","Hutchinson, KS (Micro)","2001000",64511,0.622 
"20","01000","32700","KS","McPherson, KS (Micro)","2001000",29180,0.281 
"20","01100"," ","KS"," ","2001100",42749,0.417 
"20","01100","24460","KS","Great Bend, KS (Micro)","2001100",27674,0.27 
"20","01100","48620","KS","Wichita, KS (Metro)","2001100",31990,0.312 
"20","01200"," ","KS"," ","2001200",53953,0.356 
"20","01200","19980","KS","Dodge City, KS (Micro)","2001200",33848,0.223 
"20","01200","23780","KS","Garden City, KS (Micro)","2001200",40753,0.269 
"20","01200","30580","KS","Liberal, KS (Micro)","2001200",22952,0.151 
"20","01300","48620","KS","Wichita, KS (Metro)","2001300",242700,1 
"20","01401","48620","KS","Wichita, KS (Metro)","2001401",115238,1 
"20","01402","48620","KS","Wichita, KS (Metro)","2001402",114318,1 
"20","01403","48620","KS","Wichita, KS (Metro)","2001403",126673,1 
"20","01500"," ","KS"," ","2001500",55915,0.549 
"20","01500","11680","KS","Arkansas City-Winfield, KS (Micro)","2001500",36311,0.356 
"20","01500","28140","KS","Kansas City, MO-KS (Metro)","2001500",9656,0.095 
"20","01600"," ","KS"," ","2001600",38115,0.284 
"20","01600","17700","KS","Coffeyville, KS (Micro)","2001600",35471,0.264 
"20","01600","37660","KS","Parsons, KS (Micro)","2001600",21607,0.161 
"20","01600","38260","KS","Pittsburg, KS (Micro)","2001600",39134,0.291 
"21","00100"," ","KY"," ","2100100",41454,0.211 
"21","00100","32460","KY","Mayfield, KY (Micro)","2100100",37121,0.189 
"21","00100","34660","KY","Murray, KY (Micro)","2100100",37191,0.189 
"21","00100","37140","KY","Paducah, KY-IL (Micro)","2100100",73814,0.376 
"21","00100","46460","KY","Union City, TN-KY (Micro)","2100100",6813,0.035 
"21","00200"," ","KY"," ","2100200",22299,0.202 
"21","00200","16420","KY","Central City, KY (Micro)","2100200",31499,0.286 
"21","00200","31580","KY","Madisonville, KY (Micro)","2100200",46920,0.426 
"21","00200","37140","KY","Paducah, KY-IL (Micro)","2100200",9519,0.086 
"21","00300"," ","KY"," ","2100300",20774,0.19 
"21","00300","17300","KY","Clarksville, TN-KY (Metro)","2100300",88294,0.81 
"21","00400"," ","KY"," ","2100400",44162,0.259 
"21","00400","14540","KY","Bowling Green, KY (Metro)","2100400",126482,0.741 
"21","00500"," ","KY"," ","2100500",29162,0.257 
"21","00500","14540","KY","Bowling Green, KY (Metro)","2100500",32117,0.283 
"21","00500","23980","KY","Glasgow, KY (Micro)","2100500",52272,0.46 
"21","00600"," ","KY"," ","2100600",119681,0.577 
"21","00600","15820","KY","Campbellsville, KY (Micro)","2100600",24498,0.118 
"21","00600","43700","KY","Somerset, KY (Micro)","2100600",63063,0.304 
"21","00700"," ","KY"," ","2100700",35224,0.317 
"21","00700","30940","KY","London, KY (Micro)","2100700",58849,0.53 
"21","00700","40080","KY","Richmond-Berea, KY (Micro)","2100700",17056,0.153 
"21","00800"," ","KY"," ","2100800",29278,0.233 
"21","00800","30940","KY","London, KY (Micro)","2100800",67520,0.538 
"21","00800","33180","KY","Middlesborough, KY (Micro)","2100800",28691,0.229 
"21","00900"," ","KY"," ","2100900",114762,1 
"21","01000"," ","KY"," ","2101000",154093,1 
"21","01100"," ","KY"," ","2101100",44197,0.236 
"21","01100","19220","KY","Danville, KY (Micro)","2101100",24708,0.132 
"21","01100","30460","KY","Lexington-Fayette, KY (Metro)","2101100",35613,0.19 
"21","01100","40080","KY","Richmond-Berea, KY (Micro)","2101100",82916,0.442 
"21","01200"," ","KY"," ","2101200",21331,0.147 
"21","01200","19220","KY","Danville, KY (Micro)","2101200",28466,0.197 
"21","01200","23180","KY","Frankfort, KY (Micro)","2101200",21421,0.148 
"21","01200","30460","KY","Lexington-Fayette, KY (Metro)","2101200",73525,0.508 
"21","01300"," ","KY"," ","2101300",77342,0.573 
"21","01300","12680","KY","Bardstown, KY (Micro)","2101300",43437,0.322 
"21","01300","15820","KY","Campbellsville, KY (Micro)","2101300",14,0 
"21","01300","21060","KY","Elizabethtown-Fort Knox, KY (Metro)","2101300",14193,0.105 
"21","01400","21060","KY","Elizabethtown-Fort Knox, KY (Metro)","2101400",134145,1 
"21","01500"," ","KY"," ","2101500",52470,0.489 
"21","01500","21780","KY","Evansville, IN-KY (Metro)","2101500",46250,0.431 
"21","01500","36980","KY","Owensboro, KY (Metro)","2101500",8565,0.08 
"21","01600","36980","KY","Owensboro, KY (Metro)","2101600",106187,1 
"21","01701","31140","KY","Louisville/Jefferson County, KY-IN (Metro)","2101701",139163,1 
"21","01702","31140","KY","Louisville/Jefferson County, KY-IN (Metro)","2101702",100375,1 
