"state","puma2k","cbsa10","stab","cbsaname10","PUMA2kName","pop10","afact"
"FIPS state","puma2k","cbsa10","State Postal Code","2010 CBSA Name","PUMA 2K Name","Total Pop, 2010 census","puma2k to cbsa10 alloc factor"
"42","04002","37980","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","4204002",171792,1 
"42","04003","37980","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","4204003",185196,1 
"42","04004","37980","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","4204004",114786,1 
"42","04005","37980","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","4204005",110777,1 
"42","04006","37980","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","4204006",105756,1 
"42","04101","37980","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","4204101",159325,1 
"42","04102","37980","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","4204102",137838,1 
"42","04103","37980","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","4204103",121286,1 
"42","04104","37980","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","4204104",161305,1 
"42","04105","37980","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","4204105",168556,1 
"42","04106","37980","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","4204106",135892,1 
"42","04107","37980","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","4204107",113772,1 
"42","04108","37980","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","4204108",123124,1 
"42","04109","37980","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","4204109",128712,1 
"42","04110","37980","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","4204110",126483,1 
"42","04111","37980","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","4204111",149713,1 
"42","04201","37980","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","4204201",131139,1 
"42","04202","37980","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","4204202",163211,1 
"42","04203","37980","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","4204203",146072,1 
"42","04204","37980","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","4204204",118557,1 
"42","04301","37980","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","4204301",152555,1 
"42","04302","37980","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","4204302",184536,1 
"42","04303","37980","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","4204303",161796,1 
"44","00100","39300","RI","Providence-New Bedford-Fall River, RI-MA Metropolitan Statistical Area","4400100",178042,1 
"44","00200","39300","RI","Providence-New Bedford-Fall River, RI-MA Metropolitan Statistical Area","4400200",156193,1 
"44","00300","39300","RI","Providence-New Bedford-Fall River, RI-MA Metropolitan Statistical Area","4400300",115219,1 
"44","00400","39300","RI","Providence-New Bedford-Fall River, RI-MA Metropolitan Statistical Area","4400400",177213,1 
"44","00500","39300","RI","Providence-New Bedford-Fall River, RI-MA Metropolitan Statistical Area","4400500",132763,1 
"44","00600","39300","RI","Providence-New Bedford-Fall River, RI-MA Metropolitan Statistical Area","4400600",166158,1 
"44","00700","39300","RI","Providence-New Bedford-Fall River, RI-MA Metropolitan Statistical Area","4400700",126979,1 
"45","00100","11340","SC","Anderson, SC Metropolitan Statistical Area","4500100",6,0 
"45","00100","24860","SC","Greenville-Mauldin-Easley, SC Metropolitan Statistical Area","4500100",119224,0.616 
"45","00100","42860","SC","Seneca, SC Micropolitan Statistical Area","4500100",74273,0.384 
"45","00201","24860","SC","Greenville-Mauldin-Easley, SC Metropolitan Statistical Area","4500201",263571,1 
"45","00202","24860","SC","Greenville-Mauldin-Easley, SC Metropolitan Statistical Area","4500202",187654,1 
"45","00301","43900","SC","Spartanburg, SC Metropolitan Statistical Area","4500301",115412,1 
"45","00302","43900","SC","Spartanburg, SC Metropolitan Statistical Area","4500302",168895,1 
"45","00400","16900","SC","Chester, SC Micropolitan Statistical Area","4500400",33140,0.282 
"45","00400","23500","SC","Gaffney, SC Micropolitan Statistical Area","4500400",55342,0.471 
"45","00400","46420","SC","Union, SC Micropolitan Statistical Area","4500400",28961,0.247 
"45","00500","16740","SC","Charlotte-Gastonia-Rock Hill, NC-SC Metropolitan Statistical Area","4500500",226073,1 
"45","00600","17900","SC","Columbia, SC Metropolitan Statistical Area","4500600",23956,0.187 
"45","00600","24860","SC","Greenville-Mauldin-Easley, SC Metropolitan Statistical Area","4500600",66537,0.52 
"45","00600","35140","SC","Newberry, SC Micropolitan Statistical Area","4500600",37508,0.293 
"45","00700","11340","SC","Anderson, SC Metropolitan Statistical Area","4500700",187120,1 
"45","00800","12260","SC","Augusta-Richmond County, GA-SC Metropolitan Statistical Area","4500800",26985,0.177 
"45","00800","17900","SC","Columbia, SC Metropolitan Statistical Area","4500800",19888,0.131 
"45","00800","24940","SC","Greenwood, SC Micropolitan Statistical Area","4500800",69661,0.458 
"45","00800","99999","SC","99999","4500800",35650,0.234 
"45","00900","12260","SC","Augusta-Richmond County, GA-SC Metropolitan Statistical Area","4500900",160099,1 
"45","01001","17900","SC","Columbia, SC Metropolitan Statistical Area","4501001",109619,1 
"45","01002","17900","SC","Columbia, SC Metropolitan Statistical Area","4501002",152331,1 
"45","01100","17900","SC","Columbia, SC Metropolitan Statistical Area","4501100",120923,1 
"45","01200","17900","SC","Columbia, SC Metropolitan Statistical Area","4501200",264009,1 
"45","01300","17900","SC","Columbia, SC Metropolitan Statistical Area","4501300",61697,0.302 
"45","01300","29580","SC","Lancaster, SC Micropolitan Statistical Area","4501300",76652,0.375 
"45","01300","99999","SC","99999","4501300",65954,0.323 
"45","01400","13500","SC","Bennettsville, SC Micropolitan Statistical Area","4501400",28933,0.223 
"45","01400","19900","SC","Dillon, SC Micropolitan Statistical Area","4501400",32062,0.247 
"45","01400","22500","SC","Florence, SC Metropolitan Statistical Area","4501400",68674,0.53 
"45","01500","34820","SC","Myrtle Beach-North Myrtle Beach-Conway, SC Metropolitan Statistical Area","4501500",269268,1 
"45","01600","22500","SC","Florence, SC Metropolitan Statistical Area","4501600",136892,0.805 
"45","01600","99999","SC","99999","4501600",33062,0.195 
"45","01700","44940","SC","Sumter, SC Metropolitan Statistical Area","4501700",107456,1 
"45","01800","17900","SC","Columbia, SC Metropolitan Statistical Area","4501800",15175,0.085 
"45","01800","36700","SC","Orangeburg, SC Micropolitan Statistical Area","4501800",92501,0.52 
"45","01800","99999","SC","99999","4501800",70117,0.394 
"45","01900","25940","SC","Hilton Head Island-Beaufort, SC Micropolitan Statistical Area","4501900",187010,1 
"45","02000","16700","SC","Charleston-North Charleston-Summerville, SC Metropolitan Statistical Area","4502000",136280,0.778 
"45","02000","47500","SC","Walterboro, SC Micropolitan Statistical Area","4502000",38892,0.222 
"45","02101","16700","SC","Charleston-North Charleston-Summerville, SC Metropolitan Statistical Area","4502101",192171,1 
"45","02102","16700","SC","Charleston-North Charleston-Summerville, SC Metropolitan Statistical Area","4502102",158426,1 
"45","02200","16700","SC","Charleston-North Charleston-Summerville, SC Metropolitan Statistical Area","4502200",177730,1 
"45","02300","23860","SC","Georgetown, SC Micropolitan Statistical Area","4502300",60158,0.464 
"45","02300","34820","SC","Myrtle Beach-North Myrtle Beach-Conway, SC Metropolitan Statistical Area","4502300",23,0 
"45","02300","99999","SC","99999","4502300",69394,0.536 
"46","00100","39660","SD","Rapid City, SD Metropolitan Statistical Area","4600100",100948,0.807 
"46","00100","43940","SD","Spearfish, SD Micropolitan Statistical Area","4600100",24097,0.193 
"46","00200","39660","SD","Rapid City, SD Metropolitan Statistical Area","4600200",25434,0.244 
"46","00200","99999","SD","99999","4600200",78789,0.756 
"46","00300","10100","SD","Aberdeen, SD Micropolitan Statistical Area","4600300",40602,0.397 
"46","00300","26700","SD","Huron, SD Micropolitan Statistical Area","4600300",17398,0.17 
"46","00300","99999","SD","99999","4600300",44159,0.432 
"46","00400","15100","SD","Brookings, SD Micropolitan Statistical Area","4600400",31965,0.287 
"46","00400","43620","SD","Sioux Falls, SD Metropolitan Statistical Area","4600400",5618,0.05 
"46","00400","47980","SD","Watertown, SD Micropolitan Statistical Area","4600400",33130,0.298 
"46","00400","99999","SD","99999","4600400",40634,0.365 
"46","00500","33580","SD","Mitchell, SD Micropolitan Statistical Area","4600500",22835,0.233 
"46","00500","38180","SD","Pierre, SD Micropolitan Statistical Area","4600500",19988,0.204 
"46","00500","99999","SD","99999","4600500",55239,0.563 
"46","00600","43580","SD","Sioux City, IA-NE-SD Metropolitan Statistical Area","4600600",14399,0.106 
"46","00600","43620","SD","Sioux Falls, SD Metropolitan Statistical Area","4600600",84977,0.626 
"46","00600","46820","SD","Vermillion, SD Micropolitan Statistical Area","4600600",13864,0.102 
"46","00600","49460","SD","Yankton, SD Micropolitan Statistical Area","4600600",22438,0.165 
"46","00700","43620","SD","Sioux Falls, SD Metropolitan Statistical Area","4600700",137666,1 
"47","00100","20540","TN","Dyersburg, TN Micropolitan Statistical Area","4700100",38335,0.216 
"47","00100","26480","TN","Humboldt, TN Micropolitan Statistical Area","4700100",49683,0.28 
"47","00100","32280","TN","Martin, TN Micropolitan Statistical Area","4700100",35021,0.198 
"47","00100","46460","TN","Union City, TN-KY Micropolitan Statistical Area","4700100",31807,0.179 
"47","00100","99999","TN","99999","4700100",22418,0.126 
"47","00200","17300","TN","Clarksville, TN-KY Metropolitan Statistical Area","4700200",13324,0.113 
"47","00200","37540","TN","Paris, TN Micropolitan Statistical Area","4700200",32330,0.275 
"47","00200","99999","TN","99999","4700200",71975,0.612 
"47","00300","17300","TN","Clarksville, TN-KY Metropolitan Statistical Area","4700300",172331,1 
"47","00400","34980","TN","Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Are","4700400",155053,1 
"47","00501","34980","TN","Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Are","4700501",139034,1 
"47","00502","34980","TN","Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Are","4700502",135619,1 
"47","00600","18260","TN","Cookeville, TN Micropolitan Statistical Area","4700600",33721,0.176 
"47","00600","32660","TN","McMinnville, TN Micropolitan Statistical Area","4700600",39839,0.208 
"47","00600","34980","TN","Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Are","4700600",63085,0.329 
"47","00600","99999","TN","99999","4700600",55168,0.288 
"47","00700","29220","TN","La Follette, TN Micropolitan Statistical Area","4700700",40716,0.328 
"47","00700","99999","TN","99999","4700700",83247,0.672 
"47","00801","28700","TN","Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area","4700801",106352,1 
"47","00802","28700","TN","Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area","4700802",107304,1 
"47","00900","24620","TN","Greeneville, TN Micropolitan Statistical Area","4700900",68831,0.423 
"47","00900","27740","TN","Johnson City, TN Metropolitan Statistical Area","4700900",75737,0.465 
"47","00900","99999","TN","99999","4700900",18244,0.112 
"47","01000","27740","TN","Johnson City, TN Metropolitan Statistical Area","4701000",122979,1 
"47","01100","34100","TN","Morristown, TN Metropolitan Statistical Area","4701100",85201,0.705 
"47","01100","35460","TN","Newport, TN Micropolitan Statistical Area","4701100",35662,0.295 
"47","01200","34100","TN","Morristown, TN Metropolitan Statistical Area","4701200",51407,0.364 
"47","01200","42940","TN","Sevierville, TN Micropolitan Statistical Area","4701200",89889,0.636 
"47","01301","28940","TN","Knoxville, TN Metropolitan Statistical Area","4701301",240813,1 
"47","01302","28940","TN","Knoxville, TN Metropolitan Statistical Area","4701302",109886,1 
"47","01400","28940","TN","Knoxville, TN Metropolitan Statistical Area","4701400",175765,1 
"47","01500","28940","TN","Knoxville, TN Metropolitan Statistical Area","4701500",123010,1 
"47","01600","25340","TN","Harriman, TN Micropolitan Statistical Area","4701600",54181,0.368 
"47","01600","28940","TN","Knoxville, TN Metropolitan Statistical Area","4701600",48556,0.33 
"47","01600","99999","TN","99999","4701600",44519,0.302 
"47","01700","11940","TN","Athens, TN Micropolitan Statistical Area","4701700",52266,0.311 
"47","01700","17420","TN","Cleveland, TN Metropolitan Statistical Area","4701700",115788,0.689 
"47","01800","16860","TN","Chattanooga, TN-GA Metropolitan Statistical Area","4701800",166976,1 
"47","01900","16860","TN","Chattanooga, TN-GA Metropolitan Statistical Area","4701900",169481,1 
"47","02000","16860","TN","Chattanooga, TN-GA Metropolitan Statistical Area","4702000",42355,0.377 
"47","02000","99999","TN","99999","4702000",70141,0.623 
"47","02100","18260","TN","Cookeville, TN Micropolitan Statistical Area","4702100",72321,0.469 
"47","02100","18900","TN","Crossville, TN Micropolitan Statistical Area","4702100",56053,0.363 
"47","02100","99999","TN","99999","4702100",25841,0.168 
"47","02201","34980","TN","Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Are","4702201",155876,1 
"47","02202","34980","TN","Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Are","4702202",104563,1 
"47","02203","34980","TN","Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Are","4702203",141659,1 
"47","02204","34980","TN","Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Are","4702204",114713,1 
"47","02205","34980","TN","Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Are","4702205",109856,1 
"47","02300","34980","TN","Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Are","4702300",262604,1 
"47","02400","34980","TN","Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Are","4702400",183182,1 
"47","02500","46100","TN","Tullahoma, TN Micropolitan Statistical Area","4702500",100210,0.75 
"47","02500","99999","TN","99999","4702500",33361,0.25 
"47","02600","17940","TN","Columbia, TN Micropolitan Statistical Area","4702600",80956,0.517 
"47","02600","30280","TN","Lewisburg, TN Micropolitan Statistical Area","4702600",30617,0.195 
"47","02600","43180","TN","Shelbyville, TN Micropolitan Statistical Area","4702600",45058,0.288 
"47","02700","29980","TN","Lawrenceburg, TN Micropolitan Statistical Area","4702700",41869,0.314 
"47","02700","34980","TN","Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Are","4702700",24690,0.185 
"47","02700","99999","TN","99999","4702700",66582,0.5 
"47","02800","15140","TN","Brownsville, TN Micropolitan Statistical Area","4702800",18787,0.137 
"47","02800","27180","TN","Jackson, TN Metropolitan Statistical Area","4702800",8,0 
"47","02800","99999","TN","99999","4702800",118788,0.863 
"47","02900","27180","TN","Jackson, TN Metropolitan Statistical Area","4702900",115417,0.999 
"47","02900","99999","TN","99999","4702900",92,0.001 
"47","03000","32820","TN","Memphis, TN-MS-AR Metropolitan Statistical Area","4703000",99494,0.782 
"47","03000","99999","TN","99999","4703000",27815,0.218 
"47","03101","32820","TN","Memphis, TN-MS-AR Metropolitan Statistical Area","4703101",142968,1 
"47","03102","32820","TN","Memphis, TN-MS-AR Metropolitan Statistical Area","4703102",126917,1 
"47","03103","32820","TN","Memphis, TN-MS-AR Metropolitan Statistical Area","4703103",126096,1 
"47","03104","32820","TN","Memphis, TN-MS-AR Metropolitan Statistical Area","4703104",117160,1 
"47","03105","32820","TN","Memphis, TN-MS-AR Metropolitan Statistical Area","4703105",88898,1 
"47","03201","32820","TN","Memphis, TN-MS-AR Metropolitan Statistical Area","4703201",194365,1 
"47","03202","32820","TN","Memphis, TN-MS-AR Metropolitan Statistical Area","4703202",131240,1 
"48","00100","11100","TX","Amarillo, TX Metropolitan Statistical Area","4800100",8083,0.043 
"48","00100","14420","TX","Borger, TX Micropolitan Statistical Area","4800100",22150,0.119 
"48","00100","20300","TX","Dumas, TX Micropolitan Statistical Area","4800100",21904,0.118 
"48","00100","25820","TX","Hereford, TX Micropolitan Statistical Area","4800100",19372,0.104 
"48","00100","37420","TX","Pampa, TX Micropolitan Statistical Area","4800100",23464,0.126 
"48","00100","99999","TX","99999","4800100",91156,0.49 
"48","00200","11100","TX","Amarillo, TX Metropolitan Statistical Area","4800200",121073,1 
"48","00300","11100","TX","Amarillo, TX Metropolitan Statistical Area","4800300",120725,1 
"48","00400","30220","TX","Levelland, TX Micropolitan Statistical Area","4800400",22935,0.173 
"48","00400","31180","TX","Lubbock, TX Metropolitan Statistical Area","4800400",6059,0.046 
"48","00400","38380","TX","Plainview, TX Micropolitan Statistical Area","4800400",36273,0.273 
"48","00400","99999","TX","99999","4800400",67561,0.509 
"48","00501","31180","TX","Lubbock, TX Metropolitan Statistical Area","4800501",112013,1 
"48","00502","31180","TX","Lubbock, TX Metropolitan Statistical Area","4800502",166818,1 
"48","00600","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4800600",59151,0.384 
"48","00600","23620","TX","Gainesville, TX Micropolitan Statistical Area","4800600",2,0 
"48","00600","46900","TX","Vernon, TX Micropolitan Statistical Area","4800600",13535,0.088 
"48","00600","48660","TX","Wichita Falls, TX Metropolitan Statistical Area","4800600",19806,0.128 
"48","00600","99999","TX","99999","4800600",61738,0.4 
"48","00700","48660","TX","Wichita Falls, TX Metropolitan Statistical Area","4800700",131500,1 
"48","00800","23620","TX","Gainesville, TX Micropolitan Statistical Area","4800800",38435,0.241 
"48","00800","43300","TX","Sherman-Denison, TX Metropolitan Statistical Area","4800800",120877,0.759 
"48","00900","14300","TX","Bonham, TX Micropolitan Statistical Area","4800900",33915,0.283 
"48","00900","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4800900",86129,0.717 
"48","01000","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4801000",5231,0.033 
"48","01000","34420","TX","Mount Pleasant, TX Micropolitan Statistical Area","4801000",32334,0.203 
"48","01000","37580","TX","Paris, TX Micropolitan Statistical Area","4801000",49793,0.313 
"48","01000","44860","TX","Sulphur Springs, TX Micropolitan Statistical Area","4801000",35161,0.221 
"48","01000","99999","TX","99999","4801000",36399,0.229 
"48","01100","45500","TX","Texarkana, TX-Texarkana, AR Metropolitan Statistical Area","4801100",92565,0.752 
"48","01100","99999","TX","99999","4801100",30464,0.248 
"48","01200","30980","TX","Longview, TX Metropolitan Statistical Area","4801200",39309,0.234 
"48","01200","99999","TX","99999","4801200",128404,0.766 
"48","01300","30980","TX","Longview, TX Metropolitan Statistical Area","4801300",121730,0.65 
"48","01300","32220","TX","Marshall, TX Micropolitan Statistical Area","4801300",65631,0.35 
"48","01400","46340","TX","Tyler, TX Metropolitan Statistical Area","4801400",209714,1 
"48","01500","27380","TX","Jacksonville, TX Micropolitan Statistical Area","4801500",50845,0.397 
"48","01500","30980","TX","Longview, TX Metropolitan Statistical Area","4801500",53330,0.417 
"48","01500","99999","TX","99999","4801500",23796,0.186 
"48","01600","99999","TX","99999","4801600",117068,1 
"48","01700","31260","TX","Lufkin, TX Micropolitan Statistical Area","4801700",86771,0.574 
"48","01700","34860","TX","Nacogdoches, TX Micropolitan Statistical Area","4801700",64524,0.426 
"48","01800","11980","TX","Athens, TX Micropolitan Statistical Area","4801800",78532,0.573 
"48","01800","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4801800",84,0.001 
"48","01800","37300","TX","Palestine, TX Micropolitan Statistical Area","4801800",58458,0.426 
"48","01900","18620","TX","Corsicana, TX Micropolitan Statistical Area","4801900",47735,0.332 
"48","01900","99999","TX","99999","4801900",96151,0.668 
"48","02000","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802000",181603,1 
"48","02101","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802101",265358,1 
"48","02102","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802102",261946,1 
"48","02103","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802103",139254,1 
"48","02104","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802104",115783,1 
"48","02201","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802201",323468,1 
"48","02202","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802202",339983,1 
"48","02301","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802301",99879,1 
"48","02302","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802302",131295,1 
"48","02303","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802303",156559,1 
"48","02304","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802304",181036,1 
"48","02305","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802305",134696,1 
"48","02306","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802306",172119,1 
"48","02307","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802307",136261,1 
"48","02308","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802308",194316,1 
"48","02309","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802309",120419,1 
"48","02310","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802310",110307,1 
"48","02311","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802311",216293,1 
"48","02312","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802312",152434,1 
"48","02313","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802313",130832,1 
"48","02314","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802314",223227,1 
"48","02315","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802315",208466,1 
"48","02400","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802400",149610,1 
"48","02501","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802501",142808,1 
"48","02502","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802502",129679,1 
"48","02503","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802503",232435,1 
"48","02504","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802504",271236,1 
"48","02505","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802505",146782,1 
"48","02506","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802506",224122,1 
"48","02507","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802507",146725,1 
"48","02508","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802508",167957,1 
"48","02509","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802509",214786,1 
"48","02510","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802510",111578,1 
"48","02511","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802511",136992,1 
"48","02600","19100","TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area","4802600",150934,1 
"48","02700","10180","TX","Abilene, TX Metropolitan Statistical Area","4802700",13544,0.084 
"48","02700","24180","TX","Granbury, TX Micropolitan Statistical Area","4802700",59672,0.369 
"48","02700","44500","TX","Stephenville, TX Micropolitan Statistical Area","4802700",37890,0.234 
"48","02700","99999","TX","99999","4802700",50769,0.314 
"48","02800","10180","TX","Abilene, TX Metropolitan Statistical Area","4802800",20202,0.173 
"48","02800","33420","TX","Mineral Wells, TX Micropolitan Statistical Area","4802800",28111,0.241 
"48","02800","43660","TX","Snyder, TX Micropolitan Statistical Area","4802800",16921,0.145 
"48","02800","45020","TX","Sweetwater, TX Micropolitan Statistical Area","4802800",15216,0.13 
"48","02800","99999","TX","99999","4802800",36223,0.31 
"48","02900","10180","TX","Abilene, TX Metropolitan Statistical Area","4802900",131506,1 
"48","03000","41660","TX","San Angelo, TX Metropolitan Statistical Area","4803000",110224,0.971 
"48","03000","99999","TX","99999","4803000",3320,0.029 
"48","03100","13700","TX","Big Spring, TX Micropolitan Statistical Area","4803100",35012,0.318 
"48","03100","29500","TX","Lamesa, TX Micropolitan Statistical Area","4803100",13833,0.126 
"48","03100","41660","TX","San Angelo, TX Metropolitan Statistical Area","4803100",1599,0.015 
"48","03100","99999","TX","99999","4803100",59571,0.541 
"48","03200","33260","TX","Midland, TX Metropolitan Statistical Area","4803200",136872,1 
"48","03300","36220","TX","Odessa, TX Metropolitan Statistical Area","4803300",137130,1 
"48","03400","11380","TX","Andrews, TX Micropolitan Statistical Area","4803400",14786,0.134 
"48","03400","37780","TX","Pecos, TX Micropolitan Statistical Area","4803400",13783,0.125 
"48","03400","99999","TX","99999","4803400",81508,0.74 
"48","03501","21340","TX","El Paso, TX Metropolitan Statistical Area","4803501",132440,1 
"48","03502","21340","TX","El Paso, TX Metropolitan Statistical Area","4803502",109942,1 
"48","03503","21340","TX","El Paso, TX Metropolitan Statistical Area","4803503",109621,1 
"48","03504","21340","TX","El Paso, TX Metropolitan Statistical Area","4803504",288016,1 
"48","03505","21340","TX","El Paso, TX Metropolitan Statistical Area","4803505",160628,1 
"48","03600","15220","TX","Brownwood, TX Micropolitan Statistical Area","4803600",38106,0.24 
"48","03600","28660","TX","Killeen-Temple-Fort Hood, TX Metropolitan Statistical Area","4803600",19677,0.124 
"48","03600","31920","TX","Marble Falls, TX Micropolitan Statistical Area","4803600",42750,0.269 
"48","03600","99999","TX","99999","4803600",58277,0.367 
"48","03701","28660","TX","Killeen-Temple-Fort Hood, TX Metropolitan Statistical Area","4803701",127220,1 
"48","03702","28660","TX","Killeen-Temple-Fort Hood, TX Metropolitan Statistical Area","4803702",154513,1 
"48","03703","28660","TX","Killeen-Temple-Fort Hood, TX Metropolitan Statistical Area","4803703",103890,1 
"48","03801","47380","TX","Waco, TX Metropolitan Statistical Area","4803801",103636,1 
"48","03802","47380","TX","Waco, TX Metropolitan Statistical Area","4803802",131270,1 
"48","03900","14780","TX","Brenham, TX Micropolitan Statistical Area","4803900",33718,0.22 
"48","03900","17780","TX","College Station-Bryan, TX Metropolitan Statistical Area","4803900",33809,0.221 
"48","03900","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4803900",28417,0.186 
"48","03900","99999","TX","99999","4803900",57065,0.373 
"48","04000","17780","TX","College Station-Bryan, TX Metropolitan Statistical Area","4804000",194851,1 
"48","04100","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804100",26384,0.148 
"48","04100","26660","TX","Huntsville, TX Micropolitan Statistical Area","4804100",67861,0.381 
"48","04100","99999","TX","99999","4804100",83727,0.47 
"48","04200","13140","TX","Beaumont-Port Arthur, TX Metropolitan Statistical Area","4804200",136472,1 
"48","04300","13140","TX","Beaumont-Port Arthur, TX Metropolitan Statistical Area","4804300",118296,1 
"48","04400","13140","TX","Beaumont-Port Arthur, TX Metropolitan Statistical Area","4804400",133977,1 
"48","04501","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804501",188827,1 
