STATE,LOGRECNO,GEOID,Name
US,0005265,29400US2495TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); North Fork Off-Reservation Trust Land, CA; North Fork Rancheria and Off-Reservation Trust Land, CA"
US,0005266,29400US2560TT00500C,"Tribal Block Group C (part); Tribal Census Tract T005 (part); Oneida (WI) Off-Reservation Trust Land, WI; Oneida (WI) Reservation and Off-Reservation Trust Land, WI"
US,0005267,29400US2680TT00100A,"Tribal Block Group A; Tribal Census Tract T001 (part); Pascua Pueblo Yaqui Off-Reservation Trust Land, AZ; Pascua Pueblo Yaqui Reservation and Off-Reservation Trust Land, AZ"
US,0005268,29400US2680TT00100B,"Tribal Block Group B (part); Tribal Census Tract T001 (part); Pascua Pueblo Yaqui Off-Reservation Trust Land, AZ; Pascua Pueblo Yaqui Reservation and Off-Reservation Trust Land, AZ"
US,0005269,29400US2680TT00100C,"Tribal Block Group C; Tribal Census Tract T001 (part); Pascua Pueblo Yaqui Off-Reservation Trust Land, AZ; Pascua Pueblo Yaqui Reservation and Off-Reservation Trust Land, AZ"
US,0005270,29400US2680TT00100D,"Tribal Block Group D (part); Tribal Census Tract T001 (part); Pascua Pueblo Yaqui Off-Reservation Trust Land, AZ; Pascua Pueblo Yaqui Reservation and Off-Reservation Trust Land, AZ"
US,0005271,29400US2680TT00100E,"Tribal Block Group E (part); Tribal Census Tract T001 (part); Pascua Pueblo Yaqui Off-Reservation Trust Land, AZ; Pascua Pueblo Yaqui Reservation and Off-Reservation Trust Land, AZ"
US,0005272,29400US2680TT00100F,"Tribal Block Group F (part); Tribal Census Tract T001 (part); Pascua Pueblo Yaqui Off-Reservation Trust Land, AZ; Pascua Pueblo Yaqui Reservation and Off-Reservation Trust Land, AZ"
US,0005273,29400US2680TT00100G,"Tribal Block Group G (part); Tribal Census Tract T001 (part); Pascua Pueblo Yaqui Off-Reservation Trust Land, AZ; Pascua Pueblo Yaqui Reservation and Off-Reservation Trust Land, AZ"
US,0005274,29400US2695TT00100A,"Tribal Block Group A; Tribal Census Tract T001; Passamaquoddy Trust Land, ME; Passamaquoddy Trust Land, ME"
US,0005275,29400US2760TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Penobscot Off-Reservation Trust Land, ME; Penobscot Reservation and Off-Reservation Trust Land, ME"
US,0005276,29400US2775TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Picayune Off-Reservation Trust Land, CA; Picayune Rancheria and Off-Reservation Trust Land, CA"
US,0005277,29400US2835TT00100A,"Tribal Block Group A; Tribal Census Tract T001; Pit River Trust Land, CA; Pit River Trust Land, CA"
US,0005278,29400US2865TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Poarch Creek Off-Reservation Trust Land, AL--FL; Poarch Creek Reservation and Off-Reservation Trust Land, AL--FL"
US,0005279,29400US2890TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Pokagon Off-Reservation Trust Land, MI; Pokagon Reservation and Off-Reservation Trust Land, MI"
US,0005280,29400US2900TT00100A,"Tribal Block Group A; Tribal Census Tract T001; Ponca (NE) Trust Land, NE--IA; Ponca (NE) Trust Land, NE--IA"
US,0005281,29400US2910TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Port Gamble Off-Reservation Trust Land, WA; Port Gamble Reservation and Off-Reservation Trust Land, WA"
US,0005282,29400US2985TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Prairie Island Off-Reservation Trust Land, MN; Prairie Island Indian Community and Off-Reservation Trust Land, MN"
US,0005283,29400US2990TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Pojoaque Off-Reservation Trust Land, NM; Pueblo of Pojoaque and Off-Reservation Trust Land, NM"
US,0005284,29400US2990TT00100B,"Tribal Block Group B (part); Tribal Census Tract T001 (part); Pojoaque Off-Reservation Trust Land, NM; Pueblo of Pojoaque and Off-Reservation Trust Land, NM"
US,0005285,29400US3000TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Puyallup Off-Reservation Trust Land, WA; Puyallup Reservation and Off-Reservation Trust Land, WA"
US,0005286,29400US3000TT00100B,"Tribal Block Group B (part); Tribal Census Tract T001 (part); Puyallup Off-Reservation Trust Land, WA; Puyallup Reservation and Off-Reservation Trust Land, WA"
US,0005287,29400US3000TT00200C,"Tribal Block Group C (part); Tribal Census Tract T002 (part); Puyallup Off-Reservation Trust Land, WA; Puyallup Reservation and Off-Reservation Trust Land, WA"
US,0005288,29400US3000TT00400D,"Tribal Block Group D (part); Tribal Census Tract T004 (part); Puyallup Off-Reservation Trust Land, WA; Puyallup Reservation and Off-Reservation Trust Land, WA"
US,0005289,29400US3000TT00600C,"Tribal Block Group C (part); Tribal Census Tract T006 (part); Puyallup Off-Reservation Trust Land, WA; Puyallup Reservation and Off-Reservation Trust Land, WA"
US,0005290,29400US3000TT00600D,"Tribal Block Group D (part); Tribal Census Tract T006 (part); Puyallup Off-Reservation Trust Land, WA; Puyallup Reservation and Off-Reservation Trust Land, WA"
US,0005291,29400US3020TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Quartz Valley Off-Reservation Trust Land, CA; Quartz Valley Reservation and Off-Reservation Trust Land, CA"
US,0005292,29400US3085TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Red Cliff Off-Reservation Trust Land, WI; Red Cliff Reservation and Off-Reservation Trust Land, WI"
US,0005293,29400US3165TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Rincon Off-Reservation Trust Land, CA; Rincon Reservation and Off-Reservation Trust Land, CA"
US,0005294,29400US3195TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Robinson Off-Reservation Trust Land, CA; Robinson Rancheria and Off-Reservation Trust Land, CA"
US,0005295,29400US3205TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Rocky Boy's Off-Reservation Trust Land, MT; Rocky Boy's Reservation and Off-Reservation Trust Land, MT"
US,0005296,29400US3205TT00100B,"Tribal Block Group B (part); Tribal Census Tract T001 (part); Rocky Boy's Off-Reservation Trust Land, MT; Rocky Boy's Reservation and Off-Reservation Trust Land, MT"
US,0005297,29400US3205TT00100C,"Tribal Block Group C (part); Tribal Census Tract T001 (part); Rocky Boy's Off-Reservation Trust Land, MT; Rocky Boy's Reservation and Off-Reservation Trust Land, MT"
US,0005298,29400US3235TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Rosebud Off-Reservation Trust Land, SD; Rosebud Indian Reservation and Off-Reservation Trust Land, SD"
US,0005299,29400US3235TT00100B,"Tribal Block Group B (part); Tribal Census Tract T001 (part); Rosebud Off-Reservation Trust Land, SD; Rosebud Indian Reservation and Off-Reservation Trust Land, SD"
US,0005300,29400US3235TT00200A,"Tribal Block Group A (part); Tribal Census Tract T002 (part); Rosebud Off-Reservation Trust Land, SD; Rosebud Indian Reservation and Off-Reservation Trust Land, SD"
US,0005301,29400US3235TT00200C,"Tribal Block Group C (part); Tribal Census Tract T002 (part); Rosebud Off-Reservation Trust Land, SD; Rosebud Indian Reservation and Off-Reservation Trust Land, SD"
US,0005302,29400US3250TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Round Valley Off-Reservation Trust Land, CA; Round Valley Reservation and Off-Reservation Trust Land, CA"
US,0005303,29400US3280TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Sac and Fox/Meskwaki Off-Reservation Trust Land, IO; Sac and Fox/Meskwaki Settlement and Off-Reservation Trust Land, IA"
US,0005304,29400US3285TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Sac and Fox Nation Off-Reservation Trust Land, NE--KS; Sac and Fox Nation Reservation and Off-Reservation Trust Land, NE--KS"
US,0005305,29400US3305TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); St. Croix Off-Reservation Trust Land, WI; St. Croix Reservation and Off-Reservation Trust Land, WI"
US,0005306,29400US3415TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); San Ildefonso Off-Reservation Trust Land, NM; San Ildefonso Pueblo and Off-Reservation Trust Land, NM"
US,0005307,29400US3445TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); San Manuel Off-Reservation Trust Land, CA; San Manuel Reservation and Off-Reservation Trust Land, CA"
US,0005308,29400US3495TT00200A,"Tribal Block Group A (part); Tribal Census Tract T002 (part); Santa Clara Off-Reservation Trust Land, NM; Santa Clara Pueblo and Off-Reservation Trust Land, NM"
US,0005309,29400US3635TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Sault Ste. Marie Off-Reservation Trust Land, MI; Sault Ste. Marie Reservation and Off-Reservation Trust Land, MI"
US,0005310,29400US3665TT00100A,"Tribal Block Group A; Tribal Census Tract T001; Seminole (FL) Trust Land, FL; Seminole (FL) Trust Land, FL"
US,0005311,29400US3680TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Shakopee Mdewakanton Sioux Off-Reservation Trust Land, MN; Shakopee Mdewakanton Sioux Community and Off-Reservation Trust Land, MN"
US,0005312,29400US3735TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Sherwood Valley Off-Reservation Trust Land, CA; Sherwood Valley Rancheria and Off-Reservation Trust Land, CA"
US,0005313,29400US3750TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Shingle Springs Off-Reservation Trust Land, CA; Shingle Springs Rancheria and Off-Reservation Trust Land, CA"
US,0005314,29400US3780TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Shoalwater Bay Off-Reservation Trust Land, WA; Shoalwater Bay Indian Reservation and Off-Reservation Trust Land, WA"
US,0005315,29400US3795TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Siletz Off-Reservation Trust Land, OR; Siletz Reservation and Off-Reservation Trust Land, OR"
US,0005316,29400US3855TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Smith River Off-Reservation Trust Land, CA; Smith River Rancheria and Off-Reservation Trust Land, CA"
US,0005317,29400US3870TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Soboba Off-Reservation Trust Land, CA; Soboba Reservation and Off-Reservation Trust Land, CA"
US,0005318,29400US3885TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Sokaogon Chippewa Off-Reservation Trust Land, WI; Sokaogon Chippewa Community and Off-Reservation Trust Land, WI"
US,0005319,29400US3930TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); South Fork Off-Reservation Trust Land, NV; South Fork Reservation and Off-Reservation Trust Land, NV"
US,0005320,29400US3940TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Spokane Off-Reservation Trust Land, WA; Spokane Reservation and Off-Reservation Trust Land, WA"
US,0005321,29400US3955TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Squaxin Island Off-Reservation Trust Land, WA; Squaxin Island Reservation and Off-Reservation Trust Land, WA"
US,0005322,29400US4000TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Stillaguamish Off-Reservation Trust Land, WA; Stillaguamish Reservation and Off-Reservation Trust Land, WA"
US,0005323,29400US4015TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Stockbridge Munsee Off-Reservation Trust Land, WI; Stockbridge Munsee Community and Off-Reservation Trust Land, WI"
US,0005324,29400US4015TT00100B,"Tribal Block Group B (part); Tribal Census Tract T001 (part); Stockbridge Munsee Off-Reservation Trust Land, WI; Stockbridge Munsee Community and Off-Reservation Trust Land, WI"
US,0005325,29400US4045TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Summit Lake Off-Reservation Trust Land, NV; Summit Lake Reservation and Off-Reservation Trust Land, NV"
US,0005326,29400US4060TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Susanville Off-Reservation Trust Land, CA; Susanville Indian Rancheria and Off-Reservation Trust Land, CA"
US,0005327,29400US4075TT00100B,"Tribal Block Group B (part); Tribal Census Tract T001 (part); Swinomish Off-Reservation Trust Land, WA; Swinomish Reservation and Off-Reservation Trust Land, WA"
US,0005328,29400US4090TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Sycuan Off-Reservation Trust Land, CA; Sycuan Reservation and Off-Reservation Trust Land, CA"
US,0005329,29400US4140TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Taos Off-Reservation Trust Land, NM; Taos Pueblo and Off-Reservation Trust Land, NM"
US,0005330,29400US4140TT00100B,"Tribal Block Group B (part); Tribal Census Tract T001 (part); Taos Off-Reservation Trust Land, NM; Taos Pueblo and Off-Reservation Trust Land, NM"
US,0005331,29400US4170TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Tesuque Off-Reservation Trust Land, NM; Tesuque Pueblo and Off-Reservation Trust Land, NM"
US,0005332,29400US4180TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Timbi-Sha Shoshone Off-Reservation Trust Land, CA; Timbi-Sha Shoshone Reservation and Off-Reservation Trust Land, CA--NV"
US,0005333,29400US4200TT00100B,"Tribal Block Group B (part); Tribal Census Tract T001 (part); Tohono O'odham Nation Off-Reservation Trust Land, AZ; Tohono O'odham Nation Reservation and Off-Reservation Trust Land, AZ"
US,0005334,29400US4235TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Tonto Apache Off-Reservation Trust Land, AZ; Tonto Apache Reservation and Off-Reservation Trust Land, AZ"
US,0005335,29400US4275TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Trinidad Off-Reservation Trust Land, CA; Trinidad Rancheria and Off-Reservation Trust Land, CA"
US,0005336,29400US4290TT00200A,"Tribal Block Group A (part); Tribal Census Tract T002 (part); Tulalip Off-Reservation Trust Land, WA; Tulalip Reservation and Off-Reservation Trust Land, WA"
US,0005337,29400US4300TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Tule River Off-Reservation Trust Land, CA; Tule River Reservation and Off-Reservation Trust Land, CA"
US,0005338,29400US4315TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Tunica-Biloxi Off-Reservation Trust Land, LA; Tunica-Biloxi Reservation and Off-Reservation Trust Land, LA"
US,0005339,29400US4345TT00100A,"Tribal Block Group A; Tribal Census Tract T001 (part); Turtle Mountain Off-Reservation Trust Land, ND--MT--SD; Turtle Mountain Reservation and Off-Reservation Trust Land, MT--ND--SD"
US,0005340,29400US4345TT00100B,"Tribal Block Group B (part); Tribal Census Tract T001 (part); Turtle Mountain Off-Reservation Trust Land, ND--MT--SD; Turtle Mountain Reservation and Off-Reservation Trust Land, MT--ND--SD"
US,0005341,29400US4345TT00100C,"Tribal Block Group C (part); Tribal Census Tract T001 (part); Turtle Mountain Off-Reservation Trust Land, ND--MT--SD; Turtle Mountain Reservation and Off-Reservation Trust Land, MT--ND--SD"
US,0005342,29400US4345TT00200A,"Tribal Block Group A (part); Tribal Census Tract T002 (part); Turtle Mountain Off-Reservation Trust Land, ND--MT--SD; Turtle Mountain Reservation and Off-Reservation Trust Land, MT--ND--SD"
US,0005343,29400US4345TT00200B,"Tribal Block Group B (part); Tribal Census Tract T002 (part); Turtle Mountain Off-Reservation Trust Land, ND--MT--SD; Turtle Mountain Reservation and Off-Reservation Trust Land, MT--ND--SD"
US,0005344,29400US4375TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Twenty-Nine Palms Off-Reservation Trust Land, CA; Twenty-Nine Palms Reservation and Off-Reservation Trust Land, CA"
US,0005345,29400US4390TT00200A,"Tribal Block Group A (part); Tribal Census Tract T002 (part); Uintah and Ouray Off-Reservation Trust Land, UT; Uintah and Ouray Reservation and Off-Reservation Trust Land, UT"
US,0005346,29400US4390TT00500A,"Tribal Block Group A (part); Tribal Census Tract T005 (part); Uintah and Ouray Off-Reservation Trust Land, UT; Uintah and Ouray Reservation and Off-Reservation Trust Land, UT"
US,0005347,29400US4405TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Umatilla Off-Reservation Trust Land, OR; Umatilla Reservation and Off-Reservation Trust Land, OR"
US,0005348,29400US4445TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Upper Sioux Off-Reservation Trust Land, MN; Upper Sioux Community and Off-Reservation Trust Land, MN"
US,0005349,29400US4470TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Ute Mountain Off-Reservation Trust Land, UT; Ute Mountain Reservation and Off-Reservation Trust Land, CO--NM--UT"
US,0005350,29400US4500TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Viejas Off-Reservation Trust Land, CA; Viejas Reservation and Off-Reservation Trust Land, CA"
US,0005351,29400US4530TT00100A,"Tribal Block Group A; Tribal Census Tract T001; Wampanoag-Aquinnah Trust Land, MA; Wampanoag-Aquinnah Trust Land, MA"
US,0005352,29400US4545TT00100C,"Tribal Block Group C (part); Tribal Census Tract T001 (part); Warm Springs Off-Reservation Trust Land, OR; Warm Springs Reservation and Off-Reservation Trust Land, OR"
US,0005353,29400US4560TT00100A,"Tribal Block Group A; Tribal Census Tract T001; Washoe Ranches Trust Land, NV--CA; Washoe Ranches Trust Land, NV--CA"
US,0005354,29400US4595TT00200A,"Tribal Block Group A (part); Tribal Census Tract T002 (part); White Earth Off-Reservation Trust Land, MN; White Earth Reservation and Off-Reservation Trust Land, MN"
US,0005355,29400US4595TT00300A,"Tribal Block Group A (part); Tribal Census Tract T003 (part); White Earth Off-Reservation Trust Land, MN; White Earth Reservation and Off-Reservation Trust Land, MN"
US,0005356,29400US4610TT00600A,"Tribal Block Group A (part); Tribal Census Tract T006 (part); Wind River Off-Reservation Trust Land, WY; Wind River Reservation and Off-Reservation Trust Land, WY"
US,0005357,29400US4625TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Winnebago Off-Reservation Trust Land, NE; Winnebago Reservation and Off-Reservation Trust Land, NE--IA"
US,0005358,29400US4690TT00100C,"Tribal Block Group C (part); Tribal Census Tract T001 (part); Yakama Nation Off-Reservation Trust Land, WA; Yakama Nation Reservation and Off-Reservation Trust Land, WA"
US,0005359,29400US4755TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Ysleta del Sur Off-Reservation Trust Land, TX; Ysleta del Sur Pueblo and Off-Reservation Trust Land, TX"
US,0005360,29400US4770TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Zia Off-Reservation Trust Land, NM; Zia Pueblo and Off-Reservation Trust Land, NM"
US,0005361,29400US4785TT00100A,"Tribal Block Group A (part); Tribal Census Tract T001 (part); Zuni Off-Reservation Trust Land, NM; Zuni Reservation and Off-Reservation Trust Land, NM--AZ"
US,0005362,31000US10100,"Aberdeen, SD Micro Area"
US,0005363,31000US10140,"Aberdeen, WA Micro Area"
US,0005364,31000US10180,"Abilene, TX Metro Area"
US,0005365,31000US10220,"Ada, OK Micro Area"
US,0005366,31000US10300,"Adrian, MI Micro Area"
US,0005367,31000US10420,"Akron, OH Metro Area"
US,0005368,31000US10460,"Alamogordo, NM Micro Area"
US,0005369,31000US10500,"Albany, GA Metro Area"
US,0005370,31000US10540,"Albany, OR Metro Area"
US,0005371,31000US10580,"Albany-Schenectady-Troy, NY Metro Area"
US,0005372,31000US10620,"Albemarle, NC Micro Area"
US,0005373,31000US10660,"Albert Lea, MN Micro Area"
US,0005374,31000US10700,"Albertville, AL Micro Area"
US,0005375,31000US10740,"Albuquerque, NM Metro Area"
US,0005376,31000US10760,"Alexander City, AL Micro Area"
US,0005377,31000US10780,"Alexandria, LA Metro Area"
US,0005378,31000US10820,"Alexandria, MN Micro Area"
US,0005379,31000US10860,"Alice, TX Micro Area"
US,0005380,31000US10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area"
US,0005381,31000US10940,"Alma, MI Micro Area"
US,0005382,31000US10980,"Alpena, MI Micro Area"
US,0005383,31000US11020,"Altoona, PA Metro Area"
US,0005384,31000US11060,"Altus, OK Micro Area"
US,0005385,31000US11100,"Amarillo, TX Metro Area"
US,0005386,31000US11140,"Americus, GA Micro Area"
US,0005387,31000US11180,"Ames, IA Metro Area"
US,0005388,31000US11220,"Amsterdam, NY Micro Area"
US,0005389,31000US11260,"Anchorage, AK Metro Area"
US,0005390,31000US11380,"Andrews, TX Micro Area"
US,0005391,31000US11420,"Angola, IN Micro Area"
US,0005392,31000US11460,"Ann Arbor, MI Metro Area"
US,0005393,31000US11500,"Anniston-Oxford-Jacksonville, AL Metro Area"
US,0005394,31000US11540,"Appleton, WI Metro Area"
US,0005395,31000US11580,"Arcadia, FL Micro Area"
US,0005396,31000US11620,"Ardmore, OK Micro Area"
US,0005397,31000US11660,"Arkadelphia, AR Micro Area"
US,0005398,31000US11680,"Arkansas City-Winfield, KS Micro Area"
US,0005399,31000US11700,"Asheville, NC Metro Area"
US,0005400,31000US11740,"Ashland, OH Micro Area"
US,0005401,31000US11780,"Ashtabula, OH Micro Area"
US,0005402,31000US11820,"Astoria, OR Micro Area"
US,0005403,31000US11860,"Atchison, KS Micro Area"
US,0005404,31000US11900,"Athens, OH Micro Area"
US,0005405,31000US11940,"Athens, TN Micro Area"
US,0005406,31000US11980,"Athens, TX Micro Area"
US,0005407,31000US12020,"Athens-Clarke County, GA Metro Area"
US,0005408,31000US12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area"
US,0005409,31000US12100,"Atlantic City-Hammonton, NJ Metro Area"
US,0005410,31000US12120,"Atmore, AL Micro Area"
US,0005411,31000US12140,"Auburn, IN Micro Area"
US,0005412,31000US12180,"Auburn, NY Micro Area"
US,0005413,31000US12220,"Auburn-Opelika, AL Metro Area"
US,0005414,31000US12260,"Augusta-Richmond County, GA-SC Metro Area"
US,0005415,31000US12300,"Augusta-Waterville, ME Micro Area"
US,0005416,31000US12380,"Austin, MN Micro Area"
US,0005417,31000US12420,"Austin-Round Rock, TX Metro Area"
US,0005418,31000US12460,"Bainbridge, GA Micro Area"
US,0005419,31000US12540,"Bakersfield, CA Metro Area"
US,0005420,31000US12580,"Baltimore-Columbia-Towson, MD Metro Area"
US,0005421,31000US12620,"Bangor, ME Metro Area"
US,0005422,31000US12660,"Baraboo, WI Micro Area"
US,0005423,31000US12680,"Bardstown, KY Micro Area"
US,0005424,31000US12700,"Barnstable Town, MA Metro Area"
US,0005425,31000US12740,"Barre, VT Micro Area"
US,0005426,31000US12780,"Bartlesville, OK Micro Area"
US,0005427,31000US12820,"Bastrop, LA Micro Area"
US,0005428,31000US12860,"Batavia, NY Micro Area"
US,0005429,31000US12900,"Batesville, AR Micro Area"
US,0005430,31000US12940,"Baton Rouge, LA Metro Area"
US,0005431,31000US12980,"Battle Creek, MI Metro Area"
US,0005432,31000US13020,"Bay City, MI Metro Area"
US,0005433,31000US13060,"Bay City, TX Micro Area"
US,0005434,31000US13100,"Beatrice, NE Micro Area"
US,0005435,31000US13140,"Beaumont-Port Arthur, TX Metro Area"
US,0005436,31000US13180,"Beaver Dam, WI Micro Area"
US,0005437,31000US13220,"Beckley, WV Metro Area"
US,0005438,31000US13260,"Bedford, IN Micro Area"
US,0005439,31000US13300,"Beeville, TX Micro Area"
US,0005440,31000US13340,"Bellefontaine, OH Micro Area"
US,0005441,31000US13380,"Bellingham, WA Metro Area"
US,0005442,31000US13420,"Bemidji, MN Micro Area"
US,0005443,31000US13460,"Bend-Redmond, OR Metro Area"
US,0005444,31000US13500,"Bennettsville, SC Micro Area"
US,0005445,31000US13540,"Bennington, VT Micro Area"
US,0005446,31000US13620,"Berlin, NH-VT Micro Area"
US,0005447,31000US13660,"Big Rapids, MI Micro Area"
US,0005448,31000US13700,"Big Spring, TX Micro Area"
US,0005449,31000US13720,"Big Stone Gap, VA Micro Area"
US,0005450,31000US13740,"Billings, MT Metro Area"
US,0005451,31000US13780,"Binghamton, NY Metro Area"
US,0005452,31000US13820,"Birmingham-Hoover, AL Metro Area"
US,0005453,31000US13900,"Bismarck, ND Metro Area"
US,0005454,31000US13940,"Blackfoot, ID Micro Area"
US,0005455,31000US13980,"Blacksburg-Christiansburg-Radford, VA Metro Area"
US,0005456,31000US14010,"Bloomington, IL Metro Area"
US,0005457,31000US14020,"Bloomington, IN Metro Area"
US,0005458,31000US14100,"Bloomsburg-Berwick, PA Metro Area"
US,0005459,31000US14140,"Bluefield, WV-VA Micro Area"
US,0005460,31000US14180,"Blytheville, AR Micro Area"
US,0005461,31000US14220,"Bogalusa, LA Micro Area"
US,0005462,31000US14260,"Boise City, ID Metro Area"
US,0005463,31000US14300,"Bonham, TX Micro Area"
US,0005464,31000US14340,"Boone, IA Micro Area"
US,0005465,31000US14380,"Boone, NC Micro Area"
US,0005466,31000US14420,"Borger, TX Micro Area"
US,0005467,31000US14460,"Boston-Cambridge-Newton, MA-NH Metro Area"
US,0005468,31000US14500,"Boulder, CO Metro Area"
US,0005469,31000US14540,"Bowling Green, KY Metro Area"
US,0005470,31000US14580,"Bozeman, MT Micro Area"
US,0005471,31000US14620,"Bradford, PA Micro Area"
US,0005472,31000US14660,"Brainerd, MN Micro Area"
US,0005473,31000US14700,"Branson, MO Micro Area"
US,0005474,31000US14720,"Breckenridge, CO Micro Area"
US,0005475,31000US14740,"Bremerton-Silverdale, WA Metro Area"
US,0005476,31000US14780,"Brenham, TX Micro Area"
US,0005477,31000US14820,"Brevard, NC Micro Area"
US,0005478,31000US14860,"Bridgeport-Stamford-Norwalk, CT Metro Area"
US,0005479,31000US15020,"Brookhaven, MS Micro Area"
US,0005480,31000US15060,"Brookings, OR Micro Area"
US,0005481,31000US15100,"Brookings, SD Micro Area"
US,0005482,31000US15140,"Brownsville, TN Micro Area"
US,0005483,31000US15180,"Brownsville-Harlingen, TX Metro Area"
US,0005484,31000US15220,"Brownwood, TX Micro Area"
US,0005485,31000US15260,"Brunswick, GA Metro Area"
US,0005486,31000US15340,"Bucyrus, OH Micro Area"
US,0005487,31000US15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area"
US,0005488,31000US15420,"Burley, ID Micro Area"
US,0005489,31000US15460,"Burlington, IA-IL Micro Area"
US,0005490,31000US15500,"Burlington, NC Metro Area"
US,0005491,31000US15540,"Burlington-South Burlington, VT Metro Area"
US,0005492,31000US15580,"Butte-Silver Bow, MT Micro Area"
US,0005493,31000US15620,"Cadillac, MI Micro Area"
US,0005494,31000US15660,"Calhoun, GA Micro Area"
US,0005495,31000US15680,"California-Lexington Park, MD Metro Area"
US,0005496,31000US15700,"Cambridge, MD Micro Area"
US,0005497,31000US15740,"Cambridge, OH Micro Area"
US,0005498,31000US15780,"Camden, AR Micro Area"
US,0005499,31000US15820,"Campbellsville, KY Micro Area"
US,0005500,31000US15860,"Ca±on City, CO Micro Area"
US,0005501,31000US15900,"Canton, IL Micro Area"
US,0005502,31000US15940,"Canton-Massillon, OH Metro Area"
US,0005503,31000US15980,"Cape Coral-Fort Myers, FL Metro Area"
US,0005504,31000US16020,"Cape Girardeau, MO-IL Metro Area"
US,0005505,31000US16060,"Carbondale-Marion, IL Metro Area"
US,0005506,31000US16100,"Carlsbad-Artesia, NM Micro Area"
US,0005507,31000US16140,"Carroll, IA Micro Area"
US,0005508,31000US16180,"Carson City, NV Metro Area"
US,0005509,31000US16220,"Casper, WY Metro Area"
US,0005510,31000US16260,"Cedar City, UT Micro Area"
US,0005511,31000US16300,"Cedar Rapids, IA Metro Area"
US,0005512,31000US16340,"Cedartown, GA Micro Area"
US,0005513,31000US16380,"Celina, OH Micro Area"
US,0005514,31000US16420,"Central City, KY Micro Area"
US,0005515,31000US16460,"Centralia, IL Micro Area"
US,0005516,31000US16500,"Centralia, WA Micro Area"
US,0005517,31000US16540,"Chambersburg-Waynesboro, PA Metro Area"
